,Load [W],Mass Flow Rate [kg/s]
2018-01-02 11:03:00,2041.4411743533094,0.1
2018-01-02 11:04:00,1371.3601284086244,0.1
2018-01-02 11:05:00,1007.2334207490462,0.1
2018-01-02 11:06:00,789.8366549873226,0.1
2018-01-02 11:07:00,589.5474384342269,0.1
2018-01-02 11:08:00,533.4949676418922,0.1
2018-01-02 11:09:00,0.0,0.1
2018-01-02 11:10:00,0.0,0.1
2018-01-02 11:11:00,0.0,0.1
2018-01-02 11:12:00,0.0,0.1
2018-01-02 11:13:00,0.0,0.1
2018-01-02 11:14:00,0.0,0.1
2018-01-02 11:15:00,0.0,0.1
2018-01-02 11:16:00,0.0,0.1
2018-01-02 11:17:00,292.88157007704984,0.1
2018-01-02 11:18:00,293.87705879409793,0.1
2018-01-02 11:19:00,1346.9490953965762,0.1
2018-01-02 11:20:00,1617.541063595624,0.1
2018-01-02 11:21:00,1756.5046017697498,0.1
2018-01-02 11:22:00,1806.7656122097526,0.1
2018-01-02 11:23:00,1629.807643074179,0.1
2018-01-02 11:24:00,1839.4246970413753,0.1
2018-01-02 11:25:00,1909.257809871675,0.1
2018-01-02 11:26:00,1966.2659307888725,0.1
2018-01-02 11:27:00,2055.539977558624,0.1
2018-01-02 11:28:00,1371.7973054685672,0.1
2018-01-02 11:29:00,994.4008420886918,0.1
2018-01-02 11:30:00,737.6339499618646,0.1
2018-01-02 11:31:00,550.3128281825891,0.1
2018-01-02 11:32:00,515.8879336309337,0.1
2018-01-02 11:33:00,0.0,0.1
2018-01-02 11:34:00,0.0,0.1
2018-01-02 11:35:00,0.0,0.1
2018-01-02 11:36:00,0.0,0.1
2018-01-02 11:37:00,0.0,0.1
2018-01-02 11:38:00,0.0,0.1
2018-01-02 11:39:00,0.0,0.1
2018-01-02 11:40:00,0.0,0.1
2018-01-02 11:41:00,283.89208366878444,0.1
2018-01-02 11:42:00,248.0815767216119,0.1
2018-01-02 11:43:00,1315.2121515971407,0.1
2018-01-02 11:44:00,1588.9916490186654,0.1
2018-01-02 11:45:00,1695.0032514912477,0.1
2018-01-02 11:46:00,1652.5240675834016,0.1
2018-01-02 11:47:00,1435.1571548853983,0.1
2018-01-02 11:48:00,1699.2306788985695,0.1
2018-01-02 11:49:00,1698.7766118589382,0.1
2018-01-02 11:50:00,1731.2364352580746,0.1
2018-01-02 11:51:00,1874.3493210204813,0.1
2018-01-02 11:52:00,1229.6616324775503,0.1
2018-01-02 11:53:00,791.6380990152376,0.1
2018-01-02 11:54:00,584.513779367525,0.1
2018-01-02 11:55:00,425.3461163660567,0.1
2018-01-02 11:56:00,374.1211100094259,0.1
2018-01-02 11:57:00,0.0,0.1
2018-01-02 11:58:00,0.0,0.1
2018-01-02 11:59:00,0.0,0.1
2018-01-02 12:00:00,0.0,0.1
2018-01-02 12:01:00,0.0,0.1
2018-01-02 12:02:00,0.0,0.1
2018-01-02 12:03:00,0.0,0.1
2018-01-02 12:04:00,0.0,0.1
2018-01-02 12:05:00,255.89419430639825,0.1
2018-01-02 12:06:00,37.701801702900674,0.1
2018-01-02 12:07:00,305.02899425247483,0.1
2018-01-02 12:08:00,341.41898403172064,0.1
2018-01-02 12:09:00,513.765747178984,0.1
2018-01-02 12:10:00,581.5585152062887,0.1
2018-01-02 12:11:00,456.26829736654804,0.1
2018-01-02 12:12:00,529.2487459591465,0.1
2018-01-02 12:13:00,683.2910109735438,0.1
2018-01-02 12:14:00,954.0380071412503,0.1
2018-01-02 12:15:00,1244.9822807629369,0.1
2018-01-02 12:16:00,1185.767339370378,0.1
2018-01-02 12:17:00,0.0,0.1
2018-01-02 12:18:00,0.0,0.1
2018-01-02 12:19:00,0.0,0.1
2018-01-02 12:20:00,0.0,0.1
2018-01-02 12:21:00,0.0,0.1
2018-01-02 12:22:00,0.0,0.1
2018-01-02 12:23:00,0.0,0.1
2018-01-02 12:24:00,0.0,0.1
2018-01-02 12:25:00,0.0,0.1
2018-01-02 12:26:00,0.0,0.1
2018-01-02 12:27:00,0.0,0.1
2018-01-02 12:28:00,0.0,0.1
2018-01-02 12:29:00,0.0,0.1
2018-01-02 12:30:00,0.0,0.1
2018-01-02 12:31:00,0.0,0.1
2018-01-02 12:32:00,0.0,0.1
2018-01-02 12:33:00,0.0,0.1
2018-01-02 12:34:00,0.0,0.1
2018-01-02 12:35:00,0.0,0.1
2018-01-02 12:36:00,0.0,0.1
2018-01-02 12:37:00,0.0,0.1
2018-01-02 12:38:00,0.0,0.1
2018-01-02 12:39:00,0.0,0.1
2018-01-02 12:40:00,0.0,0.1
2018-01-02 12:41:00,0.0,0.1
2018-01-02 12:42:00,0.0,0.1
2018-01-02 12:43:00,0.0,0.1
2018-01-02 12:44:00,0.0,0.1
2018-01-02 12:45:00,0.0,0.1
2018-01-02 12:46:00,0.0,0.1
2018-01-02 12:47:00,0.0,0.1
2018-01-02 12:48:00,0.0,0.1
2018-01-02 12:49:00,0.0,0.1
2018-01-02 12:50:00,0.0,0.1
2018-01-02 12:51:00,0.0,0.1
2018-01-02 12:52:00,0.0,0.1
2018-01-02 12:53:00,-67.45200865558311,0.1
2018-01-02 12:54:00,-110.66218330966876,0.1
2018-01-02 12:55:00,923.4958358898833,0.1
2018-01-02 12:56:00,1381.585899393695,0.1
2018-01-02 12:57:00,1514.5199679809482,0.1
2018-01-02 12:58:00,1543.1630390150829,0.1
2018-01-02 12:59:00,1368.6850085480037,0.1
2018-01-02 13:00:00,1612.2909814556253,0.1
2018-01-02 13:01:00,1666.7496680367378,0.1
2018-01-02 13:02:00,1791.6824095166057,0.1
2018-01-02 13:03:00,1950.4073186525757,0.1
2018-01-02 13:04:00,1290.9197003430268,0.1
2018-01-02 13:05:00,886.3144938778257,0.1
2018-01-02 13:06:00,652.2145703130581,0.1
2018-01-02 13:07:00,425.5861678019478,0.1
2018-01-02 13:08:00,344.219386334423,0.1
2018-01-02 13:09:00,0.0,0.1
2018-01-02 13:10:00,0.0,0.1
2018-01-02 13:11:00,0.0,0.1
2018-01-02 13:12:00,0.0,0.1
2018-01-02 13:13:00,0.0,0.1
2018-01-02 13:14:00,0.0,0.1
2018-01-02 13:15:00,0.0,0.1
2018-01-02 13:16:00,0.0,0.1
2018-01-02 13:17:00,234.33389856695092,0.1
2018-01-02 13:18:00,148.49284081200489,0.1
2018-01-02 13:19:00,1355.2485700257791,0.1
2018-01-02 13:20:00,1738.6442531110495,0.1
2018-01-02 13:21:00,1796.5542734533412,0.1
2018-01-02 13:22:00,1788.3631990718138,0.1
2018-01-02 13:23:00,1594.2827484568754,0.1
2018-01-02 13:24:00,1819.676133758302,0.1
2018-01-02 13:25:00,1833.9959637312568,0.1
2018-01-02 13:26:00,1874.0281400992887,0.1
2018-01-02 13:27:00,1956.3727208501575,0.1
2018-01-02 13:28:00,1389.946620966704,0.1
2018-01-02 13:29:00,1015.385582611643,0.1
2018-01-02 13:30:00,731.3690862358758,0.1
2018-01-02 13:31:00,529.1144725271632,0.1
2018-01-02 13:32:00,459.1967191971336,0.1
2018-01-02 13:33:00,0.0,0.1
2018-01-02 13:34:00,0.0,0.1
2018-01-02 13:35:00,0.0,0.1
2018-01-02 13:36:00,0.0,0.1
2018-01-02 13:37:00,0.0,0.1
2018-01-02 13:38:00,0.0,0.1
2018-01-02 13:39:00,0.0,0.1
2018-01-02 13:40:00,0.0,0.1
2018-01-02 13:41:00,219.3060284714734,0.1
2018-01-02 13:42:00,157.3088196768283,0.1
2018-01-02 13:43:00,1345.7596972527626,0.1
2018-01-02 13:44:00,1689.2139685045736,0.1
2018-01-02 13:45:00,1823.3522034154587,0.1
2018-01-02 13:46:00,1854.7163871950806,0.1
2018-01-02 13:47:00,1629.0955725379897,0.1
2018-01-02 13:48:00,1871.399362196067,0.1
2018-01-02 13:49:00,1934.5563857666584,0.1
2018-01-02 13:50:00,2010.1721344361854,0.1
2018-01-02 13:51:00,2108.6924327870443,0.1
2018-01-02 13:52:00,1470.2449126364925,0.1
2018-01-02 13:53:00,1030.4230409870431,0.1
2018-01-02 13:54:00,730.7757055226101,0.1
2018-01-02 13:55:00,552.3132903055565,0.1
2018-01-02 13:56:00,465.0313649484986,0.1
2018-01-02 13:57:00,0.0,0.1
2018-01-02 13:58:00,0.0,0.1
2018-01-02 13:59:00,0.0,0.1
2018-01-02 14:00:00,0.0,0.1
2018-01-02 14:01:00,0.0,0.1
2018-01-02 14:02:00,0.0,0.1
2018-01-02 14:03:00,0.0,0.1
2018-01-02 14:04:00,0.0,0.1
2018-01-02 14:05:00,254.95480654996226,0.1
2018-01-02 14:06:00,240.94735206905798,0.1
2018-01-02 14:07:00,1302.0802095076401,0.1
2018-01-02 14:08:00,1713.0102187948785,0.1
2018-01-02 14:09:00,1787.8564707562152,0.1
2018-01-02 14:10:00,1747.751738898164,0.1
2018-01-02 14:11:00,1511.1838649896008,0.1
2018-01-02 14:12:00,1764.8183286038181,0.1
2018-01-02 14:13:00,1868.9998372128864,0.1
2018-01-02 14:14:00,1861.1919469054865,0.1
2018-01-02 14:15:00,1967.5371782942605,0.1
2018-01-02 14:16:00,1346.984703448812,0.1
2018-01-02 14:17:00,856.6055643128565,0.1
2018-01-02 14:18:00,699.0935752639991,0.1
2018-01-02 14:19:00,507.69135793768737,0.1
2018-01-02 14:20:00,462.97525482929734,0.1
2018-01-02 14:21:00,0.0,0.1
2018-01-02 14:22:00,0.0,0.1
2018-01-02 14:23:00,0.0,0.1
2018-01-02 14:24:00,0.0,0.1
2018-01-02 14:25:00,0.0,0.1
2018-01-02 14:26:00,0.0,0.1
2018-01-02 14:27:00,0.0,0.1
2018-01-02 14:28:00,0.0,0.1
2018-01-02 14:29:00,259.82669219456375,0.1
2018-01-02 14:30:00,310.27400843854736,0.1
2018-01-02 14:31:00,1499.3325697079667,0.1
2018-01-02 14:32:00,1720.528655600219,0.1
2018-01-02 14:33:00,1807.8067069297445,0.1
2018-01-02 14:34:00,1840.9496859889014,0.1
2018-01-02 14:35:00,1649.0570005790896,0.1
2018-01-02 14:36:00,1912.206991982766,0.1
2018-01-02 14:37:00,1951.6703866518417,0.1
2018-01-02 14:38:00,2028.3486432954383,0.1
2018-01-02 14:39:00,2125.8358131709224,0.1
2018-01-02 14:40:00,1479.3690504158326,0.1
2018-01-02 14:41:00,1088.7412330874104,0.1
2018-01-02 14:42:00,812.8256275282782,0.1
2018-01-02 14:43:00,600.700380026408,0.1
2018-01-02 14:44:00,539.7734728269385,0.1
2018-01-02 14:45:00,0.0,0.1
2018-01-02 14:46:00,0.0,0.1
2018-01-02 14:47:00,0.0,0.1
2018-01-02 14:48:00,0.0,0.1
2018-01-02 14:49:00,0.0,0.1
2018-01-02 14:50:00,0.0,0.1
2018-01-02 14:51:00,0.0,0.1
2018-01-02 14:52:00,0.0,0.1
2018-01-02 14:53:00,294.92564676994175,0.1
2018-01-02 14:54:00,185.80752589732154,0.1
2018-01-02 14:55:00,683.133900411562,0.1
2018-01-02 14:56:00,936.0152958099017,0.1
2018-01-02 14:57:00,972.5501596648993,0.1
2018-01-02 14:58:00,948.6495949305182,0.1
2018-01-02 14:59:00,729.8513909706718,0.1
2018-01-02 15:00:00,709.8263002318499,0.1
2018-01-02 15:01:00,706.7210189491326,0.1
2018-01-02 15:02:00,725.2218748550056,0.1
2018-01-02 15:03:00,790.8201348284842,0.1
2018-01-02 15:04:00,690.8828693836924,0.1
2018-01-02 15:05:00,0.0,0.1
2018-01-02 15:06:00,0.0,0.1
2018-01-02 15:07:00,0.0,0.1
2018-01-02 15:08:00,0.0,0.1
2018-01-02 15:09:00,0.0,0.1
2018-01-02 15:10:00,0.0,0.1
2018-01-02 15:11:00,0.0,0.1
2018-01-02 15:12:00,0.0,0.1
2018-01-02 15:13:00,0.0,0.1
2018-01-02 15:14:00,0.0,0.1
2018-01-02 15:15:00,0.0,0.1
2018-01-02 15:16:00,0.0,0.1
2018-01-02 15:17:00,0.0,0.1
2018-01-02 15:18:00,0.0,0.1
2018-01-02 15:19:00,0.0,0.1
2018-01-02 15:20:00,0.0,0.1
2018-01-02 15:21:00,0.0,0.1
2018-01-02 15:22:00,0.0,0.1
2018-01-02 15:23:00,0.0,0.1
2018-01-02 15:24:00,0.0,0.1
2018-01-02 15:25:00,0.0,0.1
2018-01-02 15:26:00,0.0,0.1
2018-01-02 15:27:00,0.0,0.1
2018-01-02 15:28:00,50.92485267346503,0.1
2018-01-02 15:29:00,21.12458444754257,0.1
2018-01-02 15:30:00,0.0,0.1
2018-01-02 15:31:00,0.0,0.1
2018-01-02 15:32:00,0.0,0.1
2018-01-02 15:33:00,0.0,0.1
2018-01-02 15:34:00,0.0,0.1
2018-01-02 15:35:00,0.0,0.1
2018-01-02 15:36:00,0.0,0.1
2018-01-02 15:37:00,0.0,0.1
2018-01-02 15:38:00,0.0,0.1
2018-01-02 15:39:00,0.0,0.1
2018-01-02 15:40:00,0.0,0.1
2018-01-02 15:41:00,137.00839795591585,0.1
2018-01-02 15:42:00,94.01313704317596,0.1
2018-01-02 15:43:00,1257.687272448832,0.1
2018-01-02 15:44:00,1649.0893461527203,0.1
2018-01-02 15:45:00,1793.8142099361257,0.1
2018-01-02 15:46:00,1788.847589503968,0.1
2018-01-02 15:47:00,1539.9991795118335,0.1
2018-01-02 15:48:00,1766.0067236826956,0.1
2018-01-02 15:49:00,1846.5988265605304,0.1
2018-01-02 15:50:00,1886.5509038022037,0.1
2018-01-02 15:51:00,1926.5486710441667,0.1
2018-01-02 15:52:00,1379.1340919793315,0.1
2018-01-02 15:53:00,1023.4718457109093,0.1
2018-01-02 15:54:00,721.8182744854171,0.1
2018-01-02 15:55:00,516.5444329766941,0.1
2018-01-02 15:56:00,470.8893486219738,0.1
2018-01-02 15:57:00,0.0,0.1
2018-01-02 15:58:00,0.0,0.1
2018-01-02 15:59:00,0.0,0.1
2018-01-02 16:00:00,0.0,0.1
2018-01-02 16:01:00,0.0,0.1
2018-01-02 16:02:00,0.0,0.1
2018-01-02 16:03:00,0.0,0.1
2018-01-02 16:04:00,0.0,0.1
2018-01-02 16:05:00,380.1569692383425,0.1
2018-01-02 16:06:00,421.98104734760193,0.1
2018-01-02 16:07:00,1630.0217229093146,0.1
2018-01-02 16:08:00,1951.0393356704376,0.1
2018-01-02 16:09:00,2040.7481660915832,0.1
2018-01-02 16:10:00,2096.6625831924634,0.1
2018-01-02 16:11:00,1903.5168124253883,0.1
2018-01-02 16:12:00,2123.0121254599294,0.1
2018-01-02 16:13:00,2189.9769984562477,0.1
2018-01-02 16:14:00,2385.7520015487953,0.1
2018-01-02 16:15:00,2503.4122330514474,0.1
2018-01-02 16:16:00,1828.6486632521246,0.1
2018-01-02 16:17:00,1409.7081005541374,0.1
2018-01-02 16:18:00,1107.8010189969589,0.1
2018-01-02 16:19:00,890.9655345470454,0.1
2018-01-02 16:20:00,830.2436472504459,0.1
2018-01-02 16:21:00,0.0,0.1
2018-01-02 16:22:00,0.0,0.1
2018-01-02 16:23:00,0.0,0.1
2018-01-02 16:24:00,0.0,0.1
2018-01-02 16:25:00,0.0,0.1
2018-01-02 16:26:00,0.0,0.1
2018-01-02 16:27:00,0.0,0.1
2018-01-02 16:28:00,0.0,0.1
2018-01-02 16:29:00,813.8245092153718,0.1
2018-01-02 16:30:00,848.763517403908,0.1
2018-01-02 16:31:00,1923.596308139631,0.1
2018-01-02 16:32:00,2172.345936722104,0.1
2018-01-02 16:33:00,2367.116227434444,0.1
2018-01-02 16:34:00,2427.496556261731,0.1
2018-01-02 16:35:00,2218.3073090925,0.1
2018-01-02 16:36:00,2497.909041925446,0.1
2018-01-02 16:37:00,2521.993580415169,0.1
2018-01-02 16:38:00,2524.7061095650033,0.1
2018-01-02 16:39:00,2636.7953248249823,0.1
2018-01-02 16:40:00,1943.0096487957776,0.1
2018-01-02 16:41:00,1516.595884259662,0.1
2018-01-02 16:42:00,1231.4198667420512,0.1
2018-01-02 16:43:00,1028.2288506303123,0.1
2018-01-02 16:44:00,998.2836914850693,0.1
2018-01-02 16:45:00,0.0,0.1
2018-01-02 16:46:00,0.0,0.1
2018-01-02 16:47:00,0.0,0.1
2018-01-02 16:48:00,0.0,0.1
2018-01-02 16:49:00,0.0,0.1
2018-01-02 16:50:00,0.0,0.1
2018-01-02 16:51:00,0.0,0.1
2018-01-02 16:52:00,0.0,0.1
2018-01-02 16:53:00,928.1353854477396,0.1
2018-01-02 16:54:00,856.6696768908085,0.1
2018-01-02 16:55:00,2175.170266375909,0.1
2018-01-02 16:56:00,2343.562911473456,0.1
2018-01-02 16:57:00,2421.453807810016,0.1
2018-01-02 16:58:00,2512.9494206975933,0.1
2018-01-02 16:59:00,2346.2265638208546,0.1
2018-01-02 17:00:00,2594.433318751778,0.1
2018-01-02 17:01:00,2617.877431502494,0.1
2018-01-02 17:02:00,2733.3935132881797,0.1
2018-01-02 17:03:00,2803.1928044668384,0.1
2018-01-02 17:04:00,2073.314923962207,0.1
2018-01-02 17:05:00,1648.7516645152773,0.1
2018-01-02 17:06:00,1318.9170277580697,0.1
2018-01-02 17:07:00,1098.432200096826,0.1
2018-01-02 17:08:00,1053.6381577720613,0.1
2018-01-02 17:09:00,0.0,0.1
2018-01-02 17:10:00,0.0,0.1
2018-01-02 17:11:00,0.0,0.1
2018-01-02 17:12:00,0.0,0.1
2018-01-02 17:13:00,0.0,0.1
2018-01-02 17:14:00,0.0,0.1
2018-01-02 17:15:00,0.0,0.1
2018-01-02 17:16:00,0.0,0.1
2018-01-02 17:17:00,872.7368563378246,0.1
2018-01-02 17:18:00,752.0228679118585,0.1
2018-01-02 17:19:00,2116.808671250101,0.1
2018-01-02 17:20:00,2324.2112262216174,0.1
2018-01-02 17:21:00,2441.2434963268915,0.1
2018-01-02 17:22:00,2475.7694635890657,0.1
2018-01-02 17:23:00,2273.150853675662,0.1
2018-01-02 17:24:00,2505.8572152177176,0.1
2018-01-02 17:25:00,2618.0912367150213,0.1
2018-01-02 17:26:00,2853.0024658813745,0.1
2018-01-02 17:27:00,2939.1282723139116,0.1
2018-01-02 17:28:00,2175.141815337387,0.1
2018-01-02 17:29:00,1724.8954501493129,0.1
2018-01-02 17:30:00,1430.519892315281,0.1
2018-01-02 17:31:00,1183.4087528964326,0.1
2018-01-02 17:32:00,1089.388882901417,0.1
2018-01-02 17:33:00,0.0,0.1
2018-01-02 17:34:00,0.0,0.1
2018-01-02 17:35:00,0.0,0.1
2018-01-02 17:36:00,0.0,0.1
2018-01-02 17:37:00,0.0,0.1
2018-01-02 17:38:00,0.0,0.1
2018-01-02 17:39:00,0.0,0.1
2018-01-02 17:40:00,0.0,0.1
2018-01-02 17:41:00,647.528107324218,0.1
2018-01-02 17:42:00,497.2917528865073,0.1
2018-01-02 17:43:00,1009.2766347724877,0.1
2018-01-02 17:44:00,1295.4804026977313,0.1
2018-01-02 17:45:00,1440.8153887270623,0.1
2018-01-02 17:46:00,1496.5725548649473,0.1
2018-01-02 17:47:00,1290.5127495912363,0.1
2018-01-02 17:48:00,1269.4834802792875,0.1
2018-01-02 17:49:00,1251.1109603615512,0.1
2018-01-02 17:50:00,1341.4136010195941,0.1
2018-01-02 17:51:00,1483.7712327326497,0.1
2018-01-02 17:52:00,1416.365435555628,0.1
2018-01-02 17:53:00,0.0,0.1
2018-01-02 17:54:00,0.0,0.1
2018-01-02 17:55:00,0.0,0.1
2018-01-02 17:56:00,0.0,0.1
2018-01-02 17:57:00,0.0,0.1
2018-01-02 17:58:00,0.0,0.1
2018-01-02 17:59:00,0.0,0.1
2018-01-02 18:00:00,0.0,0.1
2018-01-02 18:01:00,0.0,0.1
2018-01-02 18:02:00,0.0,0.1
2018-01-02 18:03:00,0.0,0.1
2018-01-02 18:04:00,0.0,0.1
2018-01-02 18:05:00,0.0,0.1
2018-01-02 18:06:00,0.0,0.1
2018-01-02 18:07:00,0.0,0.1
2018-01-02 18:08:00,0.0,0.1
2018-01-02 18:09:00,46.27284243604796,0.1
2018-01-02 18:10:00,0.0,0.1
2018-01-02 18:11:00,0.0,0.1
2018-01-02 18:12:00,0.0,0.1
2018-01-02 18:13:00,0.0,0.1
2018-01-02 18:14:00,0.0,0.1
2018-01-02 18:15:00,51.59228937248604,0.1
2018-01-02 18:16:00,0.0,0.1
2018-01-02 18:17:00,0.0,0.1
2018-01-02 18:18:00,0.0,0.1
2018-01-02 18:19:00,0.0,0.1
2018-01-02 18:20:00,0.0,0.1
2018-01-02 18:21:00,0.0,0.1
2018-01-02 18:22:00,0.0,0.1
2018-01-02 18:23:00,0.0,0.1
2018-01-02 18:24:00,0.0,0.1
2018-01-02 18:25:00,0.0,0.1
2018-01-02 18:26:00,0.0,0.1
2018-01-02 18:27:00,0.0,0.1
2018-01-02 18:28:00,0.0,0.1
2018-01-02 18:29:00,347.4270235505924,0.1
2018-01-02 18:30:00,115.42246360216816,0.1
2018-01-02 18:31:00,1049.5967674014598,0.1
2018-01-02 18:32:00,1457.691803654273,0.1
2018-01-02 18:33:00,1800.19070312423,0.1
2018-01-02 18:34:00,2087.365354266253,0.1
2018-01-02 18:35:00,2000.2801590354184,0.1
2018-01-02 18:36:00,2217.6819531720107,0.1
2018-01-02 18:37:00,2233.1629150292215,0.1
2018-01-02 18:38:00,2220.4665265905173,0.1
2018-01-02 18:39:00,2238.2288053981238,0.1
2018-01-02 18:40:00,1643.9446761192169,0.1
2018-01-02 18:41:00,1244.1047294814718,0.1
2018-01-02 18:42:00,972.1204192686207,0.1
2018-01-02 18:43:00,693.4687378967766,0.1
2018-01-02 18:44:00,507.513427892408,0.1
2018-01-02 18:45:00,0.0,0.1
2018-01-02 18:46:00,0.0,0.1
2018-01-02 18:47:00,0.0,0.1
2018-01-02 18:48:00,0.0,0.1
2018-01-02 18:49:00,0.0,0.1
2018-01-02 18:50:00,0.0,0.1
2018-01-02 18:51:00,0.0,0.1
2018-01-02 18:52:00,0.0,0.1
2018-01-02 18:53:00,91.820737508139,0.1
2018-01-02 18:54:00,-91.60840390475873,0.1
2018-01-02 18:55:00,604.37508591317,0.1
2018-01-02 18:56:00,861.3180738914568,0.1
2018-01-02 18:57:00,993.1729604004473,0.1
2018-01-02 18:58:00,1026.7618286704314,0.1
2018-01-02 18:59:00,877.9094625148149,0.1
2018-01-02 19:00:00,1060.8408386830347,0.1
2018-01-02 19:01:00,1130.1973757743954,0.1
2018-01-02 19:02:00,1210.7566876169226,0.1
2018-01-02 19:03:00,1282.387972808139,0.1
2018-01-02 19:04:00,780.4500432410977,0.1
2018-01-02 19:05:00,431.6611863622208,0.1
2018-01-02 19:06:00,187.67837591244174,0.1
2018-01-02 19:07:00,17.000331953295536,0.1
2018-01-02 19:08:00,-48.54117453360091,0.1
2018-01-02 19:09:00,0.0,0.1
2018-01-02 19:10:00,0.0,0.1
2018-01-02 19:11:00,0.0,0.1
2018-01-02 19:12:00,0.0,0.1
2018-01-02 19:13:00,0.0,0.1
2018-01-02 19:14:00,0.0,0.1
2018-01-02 19:15:00,0.0,0.1
2018-01-02 19:16:00,0.0,0.1
2018-01-02 19:17:00,-180.7276786066777,0.1
2018-01-02 19:18:00,-293.60395147912396,0.1
2018-01-02 19:19:00,195.22218121338193,0.1
2018-01-02 19:20:00,652.3800213238599,0.1
2018-01-02 19:21:00,798.8783648856058,0.1
2018-01-02 19:22:00,887.7456426507614,0.1
2018-01-02 19:23:00,793.1119658618202,0.1
2018-01-02 19:24:00,974.6675096704549,0.1
2018-01-02 19:25:00,1019.9941968209802,0.1
2018-01-02 19:26:00,1120.6575994636653,0.1
2018-01-02 19:27:00,1147.1957669680005,0.1
2018-01-02 19:28:00,544.3902681042184,0.1
2018-01-02 19:29:00,280.4532566240091,0.1
2018-01-02 19:30:00,155.59226790026693,0.1
2018-01-02 19:31:00,48.34349588841301,0.1
2018-01-02 19:32:00,31.84466185992449,0.1
2018-01-02 19:33:00,0.0,0.1
2018-01-02 19:34:00,0.0,0.1
2018-01-02 19:35:00,0.0,0.1
2018-01-02 19:36:00,0.0,0.1
2018-01-02 19:37:00,0.0,0.1
2018-01-02 19:38:00,0.0,0.1
2018-01-02 19:39:00,0.0,0.1
2018-01-02 19:40:00,0.0,0.1
2018-01-02 19:41:00,-126.01574980634011,0.1
2018-01-02 19:42:00,-145.28756680595367,0.1
2018-01-02 19:43:00,663.0293597098797,0.1
2018-01-02 19:44:00,1052.611448567757,0.1
2018-01-02 19:45:00,1174.1600925368489,0.1
2018-01-02 19:46:00,1372.4827160024317,0.1
2018-01-02 19:47:00,1278.2028581411373,0.1
2018-01-02 19:48:00,1429.046089253286,0.1
2018-01-02 19:49:00,1415.4649820781021,0.1
2018-01-02 19:50:00,1511.949709583325,0.1
2018-01-02 19:51:00,1508.6243464547565,0.1
2018-01-02 19:52:00,819.8602574637063,0.1
2018-01-02 19:53:00,497.4691437965619,0.1
2018-01-02 19:54:00,308.0682809960536,0.1
2018-01-02 19:55:00,144.49015111082736,0.1
2018-01-02 19:56:00,86.87188837023497,0.1
2018-01-02 19:57:00,0.0,0.1
2018-01-02 19:58:00,0.0,0.1
2018-01-02 19:59:00,0.0,0.1
2018-01-02 20:00:00,0.0,0.1
2018-01-02 20:01:00,0.0,0.1
2018-01-02 20:02:00,0.0,0.1
2018-01-02 20:03:00,0.0,0.1
2018-01-02 20:04:00,0.0,0.1
2018-01-02 20:05:00,-43.976145353066066,0.1
2018-01-02 20:06:00,52.5658236658803,0.1
2018-01-02 20:07:00,964.4317959922502,0.1
2018-01-02 20:08:00,1322.9929805248166,0.1
2018-01-02 20:09:00,1437.0932145511545,0.1
2018-01-02 20:10:00,1473.1457258825455,0.1
2018-01-02 20:11:00,1287.4151310536272,0.1
2018-01-02 20:12:00,1470.8371757392288,0.1
2018-01-02 20:13:00,1584.0307042842849,0.1
2018-01-02 20:14:00,1705.3907469191347,0.1
2018-01-02 20:15:00,1728.9299019003558,0.1
2018-01-02 20:16:00,1139.0916349828344,0.1
2018-01-02 20:17:00,833.4146656713643,0.1
2018-01-02 20:18:00,588.5183723361472,0.1
2018-01-02 20:19:00,403.3908321150245,0.1
2018-01-02 20:20:00,374.9630135949114,0.1
2018-01-02 20:21:00,0.0,0.1
2018-01-02 20:22:00,0.0,0.1
2018-01-02 20:23:00,0.0,0.1
2018-01-02 20:24:00,0.0,0.1
2018-01-02 20:25:00,0.0,0.1
2018-01-02 20:26:00,0.0,0.1
2018-01-02 20:27:00,0.0,0.1
2018-01-02 20:28:00,0.0,0.1
2018-01-02 20:29:00,230.251348259725,0.1
2018-01-02 20:30:00,219.04069090396692,0.1
2018-01-02 20:31:00,696.4994511478582,0.1
2018-01-02 20:32:00,891.4340642404617,0.1
2018-01-02 20:33:00,944.1294650688856,0.1
2018-01-02 20:34:00,975.7593186292006,0.1
2018-01-02 20:35:00,742.7415672193872,0.1
2018-01-02 20:36:00,711.6199509753658,0.1
2018-01-02 20:37:00,615.5648185674697,0.1
2018-01-02 20:38:00,690.3075145583349,0.1
2018-01-02 20:39:00,777.9259783403061,0.1
2018-01-02 20:40:00,574.0970727951085,0.1
2018-01-02 20:41:00,0.0,0.1
2018-01-02 20:42:00,0.0,0.1
2018-01-02 20:43:00,0.0,0.1
2018-01-02 20:44:00,0.0,0.1
2018-01-02 20:45:00,0.0,0.1
2018-01-02 20:46:00,0.0,0.1
2018-01-02 20:47:00,0.0,0.1
2018-01-02 20:48:00,0.0,0.1
2018-01-02 20:49:00,0.0,0.1
2018-01-02 20:50:00,0.0,0.1
2018-01-02 20:51:00,0.0,0.1
2018-01-02 20:52:00,0.0,0.1
2018-01-02 20:53:00,0.0,0.1
2018-01-02 20:54:00,0.0,0.1
2018-01-02 20:55:00,0.0,0.1
2018-01-02 20:56:00,0.0,0.1
2018-01-02 20:57:00,0.0,0.1
2018-01-02 20:58:00,0.0,0.1
